version,base version,scenario,solution,timestamp,duration,base duration,relative duration
8.0.100-alpha.1.23073.15,7.0.100,force,LargeAppCPM-142722b,2023-01-24T00:41:34.7729450Z,630.1825284,79.1215544,796.4738978889425
8.0.100-alpha.1.23073.15,7.0.100,noop,LargeAppCPM-142722b,2023-01-24T00:41:34.7729450Z,10.3517073,10.2498233,100.9940073796199
8.0.100-alpha.1.23073.15,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-24T08:15:09.8440590Z,594.4741041,120.5014658,493.3335044128566
8.0.100-alpha.1.23073.15,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-24T08:15:09.8440590Z,323.4302419,81.3202812,397.7239590509434
8.0.100-alpha.1.23073.15,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-24T08:15:09.8440590Z,309.9468441,63.7105135,486.49245952161414
8.0.100-alpha.1.23073.15,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-24T08:15:09.8440590Z,571.2861801,93.4702708,611.1955974990071
8.0.100-alpha.1.23073.15,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-24T08:15:09.8440590Z,20.1769532,20.0080832,100.84400888536888
8.0.100-alpha.1.23073.15,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-24T08:19:39.4879733Z,118.685737,179.4367595,66.14349107212895
8.0.100-alpha.1.23073.15,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-24T08:19:39.4879733Z,116.2441253,110.4497521,105.24616225010068
8.0.100-alpha.1.23073.15,7.0.100,cold,NuGetClient-win-d76a117,2023-01-24T08:19:39.4879733Z,107.4704718,221.0102689,48.62691328095117
8.0.100-alpha.1.23073.15,7.0.100,force,NuGetClient-win-d76a117,2023-01-24T08:19:39.4879733Z,19.226886,18.9127416,101.66101989147887
8.0.100-alpha.1.23073.15,7.0.100,noop,NuGetClient-win-d76a117,2023-01-24T08:19:39.4879733Z,12.3191742,12.7237521,96.82029407033166
8.0.100-alpha.1.23073.15,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-24T08:11:07.8148687Z,33.3968665,31.0428534,107.58310800127673
8.0.100-alpha.1.23073.15,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-24T08:11:07.8148687Z,29.4594967,32.8285581,89.73740671235876
8.0.100-alpha.1.23073.15,6.0.400,cold,OrchardCore-5dbd92c,2023-01-24T08:11:07.8148687Z,25.9564075,24.229872,107.12564845575743
8.0.100-alpha.1.23073.15,6.0.400,force,OrchardCore-5dbd92c,2023-01-24T08:11:07.8148687Z,18.9239266,17.3916086,108.81067436165739
8.0.100-alpha.1.23073.15,6.0.400,noop,OrchardCore-5dbd92c,2023-01-24T08:11:07.8148687Z,14.4827022,12.7569535,113.52790617289624
8.0.100-alpha.1.23073.15,7.0.100,warmup,Orleans-eda972a,2023-01-24T08:10:04.1177927Z,21.259855,21.3921209,99.38170740237356
8.0.100-alpha.1.23073.15,7.0.100,arctic,Orleans-eda972a,2023-01-24T08:10:04.1177927Z,19.5278923,19.4497717,100.4016530435676
8.0.100-alpha.1.23073.15,7.0.100,cold,Orleans-eda972a,2023-01-24T08:10:04.1177927Z,15.2081829,14.1322207,107.61353946305128
8.0.100-alpha.1.23073.15,7.0.100,force,Orleans-eda972a,2023-01-24T08:10:04.1177927Z,5.6814652,5.3580407,106.03624567465491
8.0.100-alpha.1.23073.15,7.0.100,noop,Orleans-eda972a,2023-01-24T08:10:04.1177927Z,4.1124903,3.9265912,104.73436348555968
8.0.100-alpha.1.23073.15,7.0.100,warmup,LargeAppCPM-142722b,2023-01-24T08:14:15.0953488Z,569.7858277,124.5591665,457.44190789844436
8.0.100-alpha.1.23073.15,7.0.100,arctic,LargeAppCPM-142722b,2023-01-24T08:14:15.0953488Z,348.6077669,70.6112207,493.7002411856052
8.0.100-alpha.1.23073.15,7.0.100,cold,LargeAppCPM-142722b,2023-01-24T08:14:15.0953488Z,303.7202935,54.6415922,555.840855420754
8.0.100-alpha.1.23073.15,7.0.100,force,LargeAppCPM-142722b,2023-01-24T08:14:15.0953488Z,626.5636638,72.0833709,869.2208146997186
8.0.100-alpha.1.23073.15,7.0.100,noop,LargeAppCPM-142722b,2023-01-24T08:14:15.0953488Z,9.367022,9.3325049,100.36985890036875
8.0.100-alpha.1.23073.15,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-24T16:14:25.3881200Z,622.1661604,118.6871614,524.2067912494535
8.0.100-alpha.1.23073.15,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-24T16:14:25.3881200Z,327.9480831,73.803076,444.35557550473914
8.0.100-alpha.1.23073.15,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-24T16:14:25.3881200Z,356.5490539,63.7787811,559.0402446559142
8.0.100-alpha.1.23073.15,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-24T16:14:25.3881200Z,571.1895438,85.4659037,668.324465163293
8.0.100-alpha.1.23073.15,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-24T16:14:25.3881200Z,18.5499579,19.1307785,96.96394686708645
8.0.100-alpha.1.23073.15,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-24T16:19:25.6454689Z,119.2368106,181.3704503,65.74213737837316
8.0.100-alpha.1.23073.15,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-24T16:19:25.6454689Z,121.2516683,116.2235479,104.32624927637406
8.0.100-alpha.1.23073.15,7.0.100,cold,NuGetClient-win-d76a117,2023-01-24T16:19:25.6454689Z,108.5935818,248.3709153,43.7223423156584
8.0.100-alpha.1.23073.15,7.0.100,force,NuGetClient-win-d76a117,2023-01-24T16:19:25.6454689Z,20.2796697,20.3393783,99.70643842147328
8.0.100-alpha.1.23073.15,7.0.100,noop,NuGetClient-win-d76a117,2023-01-24T16:19:25.6454689Z,13.7913396,13.8735192,99.407651376588
8.0.100-alpha.1.23073.15,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-24T16:10:11.6420744Z,23.7266615,22.7472427,104.30565942834029
8.0.100-alpha.1.23073.15,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-24T16:10:11.6420744Z,20.9208227,20.4759225,102.17279685445186
8.0.100-alpha.1.23073.15,6.0.400,cold,OrchardCore-5dbd92c,2023-01-24T16:10:11.6420744Z,20.6261762,17.8017161,115.86622370637627
8.0.100-alpha.1.23073.15,6.0.400,force,OrchardCore-5dbd92c,2023-01-24T16:10:11.6420744Z,12.5963083,11.5755331,108.81838608366124
8.0.100-alpha.1.23073.15,6.0.400,noop,OrchardCore-5dbd92c,2023-01-24T16:10:11.6420744Z,8.9149887,7.9521326,112.10814945414769
8.0.100-alpha.1.23073.15,7.0.100,warmup,Orleans-eda972a,2023-01-24T16:09:21.5795372Z,23.5216707,22.6136002,104.0155945624262
8.0.100-alpha.1.23073.15,7.0.100,arctic,Orleans-eda972a,2023-01-24T16:09:21.5795372Z,27.5121124,20.6784206,133.04745527808834
8.0.100-alpha.1.23073.15,7.0.100,cold,Orleans-eda972a,2023-01-24T16:09:21.5795372Z,15.0874787,13.8285285,109.10400698093076
8.0.100-alpha.1.23073.15,7.0.100,force,Orleans-eda972a,2023-01-24T16:09:21.5795372Z,5.2342733,5.189949,100.8540411476105
8.0.100-alpha.1.23073.15,7.0.100,noop,Orleans-eda972a,2023-01-24T16:09:21.5795372Z,3.9332917,3.6262339,108.4676777192999
8.0.100-alpha.1.23073.15,7.0.100,warmup,LargeAppCPM-142722b,2023-01-24T16:14:47.7230513Z,584.7159018,167.7942947,348.47186124261
8.0.100-alpha.1.23073.15,7.0.100,arctic,LargeAppCPM-142722b,2023-01-24T16:14:47.7230513Z,314.235801,71.6457779,438.5963977369279
8.0.100-alpha.1.23073.15,7.0.100,cold,LargeAppCPM-142722b,2023-01-24T16:14:47.7230513Z,332.1408768,53.7001388,618.5102761782806
8.0.100-alpha.1.23073.15,7.0.100,force,LargeAppCPM-142722b,2023-01-24T16:14:47.7230513Z,558.2574592,71.8232512,777.265648481254
8.0.100-alpha.1.23073.15,7.0.100,noop,LargeAppCPM-142722b,2023-01-24T16:14:47.7230513Z,9.6177603,9.3013741,103.40149956983238
8.0.100-alpha.1.23074.25,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-25T00:40:04.9269056Z,697.5529949,121.8269953,572.5767045163266
8.0.100-alpha.1.23074.25,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-25T00:40:04.9269056Z,327.9838275,100.8905366,325.0887928174623
8.0.100-alpha.1.23074.25,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-25T00:40:04.9269056Z,301.3915829,69.0635892,436.3972194193464
8.0.100-alpha.1.23074.25,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-25T00:40:04.9269056Z,568.0670443,96.166361,590.7128421964517
8.0.100-alpha.1.23074.25,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-25T00:40:04.9269056Z,20.6019339,21.0146782,98.03592376684598
8.0.100-alpha.1.23074.25,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-25T00:42:42.7398540Z,111.2490244,184.7627754,60.2118171039338
8.0.100-alpha.1.23074.25,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-25T00:42:42.7398540Z,105.3781993,173.9663818,60.57388686806614
8.0.100-alpha.1.23074.25,7.0.100,cold,NuGetClient-win-d76a117,2023-01-25T00:42:42.7398540Z,93.5225981,89.4056262,104.60482418722772
8.0.100-alpha.1.23074.25,7.0.100,force,NuGetClient-win-d76a117,2023-01-25T00:42:42.7398540Z,13.7596413,13.7957917,99.73796067100665
8.0.100-alpha.1.23074.25,7.0.100,noop,NuGetClient-win-d76a117,2023-01-25T00:42:42.7398540Z,9.5165967,9.3746672,101.51396841052662
8.0.100-alpha.1.23074.25,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-25T00:35:19.5834876Z,33.3713594,30.2393296,110.35747102012475
8.0.100-alpha.1.23074.25,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-25T00:35:19.5834876Z,33.507845,26.1047591,128.35914275876235
8.0.100-alpha.1.23074.25,6.0.400,cold,OrchardCore-5dbd92c,2023-01-25T00:35:19.5834876Z,24.6775734,22.2890354,110.71620174285334
8.0.100-alpha.1.23074.25,6.0.400,force,OrchardCore-5dbd92c,2023-01-25T00:35:19.5834876Z,17.1642346,15.6769331,109.48719682933393
8.0.100-alpha.1.23074.25,6.0.400,noop,OrchardCore-5dbd92c,2023-01-25T00:35:19.5834876Z,13.3582304,11.3832361,117.35002491953936
8.0.100-alpha.1.23074.25,7.0.100,warmup,Orleans-eda972a,2023-01-25T00:34:17.8724742Z,20.9994847,21.2223404,98.94990045489988
8.0.100-alpha.1.23074.25,7.0.100,arctic,Orleans-eda972a,2023-01-25T00:34:17.8724742Z,18.3551563,17.499842,104.88755441334843
8.0.100-alpha.1.23074.25,7.0.100,cold,Orleans-eda972a,2023-01-25T00:34:17.8724742Z,14.4449727,13.9549184,103.5116959193398
8.0.100-alpha.1.23074.25,7.0.100,force,Orleans-eda972a,2023-01-25T00:34:17.8724742Z,5.4051229,5.2839461,102.29330121289466
8.0.100-alpha.1.23074.25,7.0.100,noop,Orleans-eda972a,2023-01-25T00:34:17.8724742Z,4.0264737,3.9407065,102.17644221918076
8.0.100-alpha.1.23074.25,7.0.100,warmup,LargeAppCPM-142722b,2023-01-25T00:39:23.4997757Z,705.5979083,129.9099633,543.143797732102
8.0.100-alpha.1.23074.25,7.0.100,arctic,LargeAppCPM-142722b,2023-01-25T00:39:23.4997757Z,375.5530005,75.3966336,498.1031414378692
8.0.100-alpha.1.23074.25,7.0.100,cold,LargeAppCPM-142722b,2023-01-25T00:39:23.4997757Z,349.2828841,58.9576439,592.4301939413151
8.0.100-alpha.1.23074.25,7.0.100,force,LargeAppCPM-142722b,2023-01-25T00:39:23.4997757Z,615.2652404,88.2545149,697.1487420186363
8.0.100-alpha.1.23074.25,7.0.100,noop,LargeAppCPM-142722b,2023-01-25T00:39:23.4997757Z,13.8478687,11.9362337,116.01539520795407
8.0.100-alpha.1.23074.25,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-25T16:14:29.7421543Z,603.4085313,119.5342528,504.79968474776797
8.0.100-alpha.1.23074.25,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-25T16:14:29.7421543Z,323.7643184,73.2503451,441.996987124092
8.0.100-alpha.1.23074.25,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-25T16:14:29.7421543Z,323.7448894,63.7524607,507.8155193466908
8.0.100-alpha.1.23074.25,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-25T16:14:29.7421543Z,576.2870064,85.6025864,673.212143038706
8.0.100-alpha.1.23074.25,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-25T16:14:29.7421543Z,19.1364794,19.6475338,97.39888779323539
8.0.100-alpha.1.23074.25,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-25T16:19:03.6802118Z,123.7232308,185.0692457,66.85239912878728
8.0.100-alpha.1.23074.25,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-25T16:19:03.6802118Z,120.0705256,199.2897979,60.249208371544036
8.0.100-alpha.1.23074.25,7.0.100,cold,NuGetClient-win-d76a117,2023-01-25T16:19:03.6802118Z,109.7412886,106.9216073,102.63714825394324
8.0.100-alpha.1.23074.25,7.0.100,force,NuGetClient-win-d76a117,2023-01-25T16:19:03.6802118Z,19.8032064,19.8118968,99.95613544685938
8.0.100-alpha.1.23074.25,7.0.100,noop,NuGetClient-win-d76a117,2023-01-25T16:19:03.6802118Z,13.5890925,13.109303,103.6599161679305
8.0.100-alpha.1.23074.25,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-25T16:10:31.7078373Z,33.317904,31.1992547,106.79070484334356
8.0.100-alpha.1.23074.25,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-25T16:10:31.7078373Z,29.0099238,26.3271748,110.19003755769494
8.0.100-alpha.1.23074.25,6.0.400,cold,OrchardCore-5dbd92c,2023-01-25T16:10:31.7078373Z,25.3749961,25.0050133,101.47963448593727
8.0.100-alpha.1.23074.25,6.0.400,force,OrchardCore-5dbd92c,2023-01-25T16:10:31.7078373Z,17.6783892,16.3704038,107.98993974724071
8.0.100-alpha.1.23074.25,6.0.400,noop,OrchardCore-5dbd92c,2023-01-25T16:10:31.7078373Z,14.1635215,12.306224,115.09234270398458
8.0.100-alpha.1.23074.25,7.0.100,warmup,Orleans-eda972a,2023-01-25T16:09:22.8639088Z,20.6868164,19.6416723,105.32105456214134
8.0.100-alpha.1.23074.25,7.0.100,arctic,Orleans-eda972a,2023-01-25T16:09:22.8639088Z,18.5323172,17.8676327,103.72004792778174
8.0.100-alpha.1.23074.25,7.0.100,cold,Orleans-eda972a,2023-01-25T16:09:22.8639088Z,15.5314823,14.120735,109.99060813760757
8.0.100-alpha.1.23074.25,7.0.100,force,Orleans-eda972a,2023-01-25T16:09:22.8639088Z,5.4750419,5.3144012,103.0227431831831
8.0.100-alpha.1.23074.25,7.0.100,noop,Orleans-eda972a,2023-01-25T16:09:22.8639088Z,4.0846705,3.9952432,102.23834433908803
8.0.100-alpha.1.23074.25,7.0.100,warmup,LargeAppCPM-142722b,2023-01-25T16:14:19.0214897Z,588.3351403,118.9437434,494.6331126652602
8.0.100-alpha.1.23074.25,7.0.100,arctic,LargeAppCPM-142722b,2023-01-25T16:14:19.0214897Z,302.8876858,75.0540179,403.55958851338187
8.0.100-alpha.1.23074.25,7.0.100,cold,LargeAppCPM-142722b,2023-01-25T16:14:19.0214897Z,327.5587495,64.1046567,510.9749686874151
8.0.100-alpha.1.23074.25,7.0.100,force,LargeAppCPM-142722b,2023-01-25T16:14:19.0214897Z,622.9923785,81.5190479,764.2292133541956
8.0.100-alpha.1.23074.25,7.0.100,noop,LargeAppCPM-142722b,2023-01-25T16:14:19.0214897Z,11.0702847,11.570747,95.67476239865931
8.0.100-alpha.1.23075.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-26T00:39:53.7397735Z,757.1894898,123.6573164,612.328903653937
8.0.100-alpha.1.23075.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-26T00:39:53.7397735Z,316.6349607,73.7396016,429.3960827420581
8.0.100-alpha.1.23075.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-26T00:39:53.7397735Z,313.1110912,69.1294179,452.9346560576202
8.0.100-alpha.1.23075.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-26T00:39:53.7397735Z,572.9619401,97.0713561,590.2482082456453
8.0.100-alpha.1.23075.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-26T00:39:53.7397735Z,19.8925131,21.1088989,94.23756868720423
8.0.100-alpha.1.23075.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-26T00:42:32.5448440Z,104.4830977,257.0182314,40.652018003108864
8.0.100-alpha.1.23075.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-26T00:42:32.5448440Z,100.2869854,101.4502182,98.85339546761075
8.0.100-alpha.1.23075.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-26T00:42:32.5448440Z,90.5183039,91.7787209,98.62667839817324
8.0.100-alpha.1.23075.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-26T00:42:32.5448440Z,16.3204119,15.4594283,105.56931073576634
8.0.100-alpha.1.23075.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-26T00:42:32.5448440Z,10.6831943,10.3727544,102.99283958752557
8.0.100-alpha.1.23075.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-26T00:36:02.9448635Z,26.4652918,27.4282994,96.48899997059242
8.0.100-alpha.1.23075.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-26T00:36:02.9448635Z,24.6631934,98.0244261,25.16025278723871
8.0.100-alpha.1.23075.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-26T00:36:02.9448635Z,20.2353005,18.4186844,109.86289824261281
8.0.100-alpha.1.23075.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-26T00:36:02.9448635Z,12.2800618,11.5554138,106.27106923682818
8.0.100-alpha.1.23075.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-26T00:36:02.9448635Z,8.7515852,8.4696327,103.32898143268952
8.0.100-alpha.1.23075.11,7.0.100,warmup,Orleans-eda972a,2023-01-26T00:34:39.8052676Z,20.2386781,18.7736728,107.80350928455513
8.0.100-alpha.1.23075.11,7.0.100,arctic,Orleans-eda972a,2023-01-26T00:34:39.8052676Z,18.7954155,17.1713339,109.45809806889841
8.0.100-alpha.1.23075.11,7.0.100,cold,Orleans-eda972a,2023-01-26T00:34:39.8052676Z,14.5781819,13.4111973,108.70156909853233
8.0.100-alpha.1.23075.11,7.0.100,force,Orleans-eda972a,2023-01-26T00:34:39.8052676Z,5.0859556,5.1016722,99.69193238248431
8.0.100-alpha.1.23075.11,7.0.100,noop,Orleans-eda972a,2023-01-26T00:34:39.8052676Z,3.8299395,3.644201,105.09682369331439
8.0.100-alpha.1.23075.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-26T00:38:51.8368723Z,571.7878956,113.9849,501.63477407972454
8.0.100-alpha.1.23075.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-26T00:38:51.8368723Z,300.7800152,74.2698505,404.98265874387346
8.0.100-alpha.1.23075.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-26T00:38:51.8368723Z,285.8514902,57.4589611,497.4880936369732
8.0.100-alpha.1.23075.11,7.0.100,force,LargeAppCPM-142722b,2023-01-26T00:38:51.8368723Z,625.3035781,79.3000608,788.528497698201
8.0.100-alpha.1.23075.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-26T00:38:51.8368723Z,10.4592642,10.2866204,101.67833353702835
8.0.100-alpha.1.23075.12,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-26T08:15:28.7197916Z,605.0574228,112.8384568,536.2156129735372
8.0.100-alpha.1.23075.12,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-26T08:15:28.7197916Z,315.6795041,76.9631553,410.16964919056534
8.0.100-alpha.1.23075.12,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-26T08:15:28.7197916Z,301.3618947,62.9424402,478.78965884134885
8.0.100-alpha.1.23075.12,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-26T08:15:28.7197916Z,575.4846489,85.447521,673.4948447480414
8.0.100-alpha.1.23075.12,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-26T08:15:28.7197916Z,18.970962,18.7253359,101.31173134256031
8.0.100-alpha.1.23075.12,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-26T08:19:55.2696009Z,103.8929411,201.8953922,51.45879753267594
8.0.100-alpha.1.23075.12,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-26T08:19:55.2696009Z,99.7761443,103.422424,96.47438190000265
8.0.100-alpha.1.23075.12,7.0.100,cold,NuGetClient-win-d76a117,2023-01-26T08:19:55.2696009Z,92.9533592,201.144733,46.21217658232194
8.0.100-alpha.1.23075.12,7.0.100,force,NuGetClient-win-d76a117,2023-01-26T08:19:55.2696009Z,14.5207422,14.144759,102.65810962208688
8.0.100-alpha.1.23075.12,7.0.100,noop,NuGetClient-win-d76a117,2023-01-26T08:19:55.2696009Z,10.0909212,9.3824676,107.55082383657792
8.0.100-alpha.1.23075.12,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-26T08:11:30.2867641Z,27.5903134,25.3288395,108.92845445998422
8.0.100-alpha.1.23075.12,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-26T08:11:30.2867641Z,24.8801313,23.4686738,106.01421926108155
8.0.100-alpha.1.23075.12,6.0.400,cold,OrchardCore-5dbd92c,2023-01-26T08:11:30.2867641Z,21.7159167,20.8694149,104.05618367384129
8.0.100-alpha.1.23075.12,6.0.400,force,OrchardCore-5dbd92c,2023-01-26T08:11:30.2867641Z,14.8071954,14.3800411,102.97046647523143
8.0.100-alpha.1.23075.12,6.0.400,noop,OrchardCore-5dbd92c,2023-01-26T08:11:30.2867641Z,10.7721883,10.0060654,107.65658497494928
8.0.100-alpha.1.23075.12,7.0.100,warmup,Orleans-eda972a,2023-01-26T08:10:14.6372667Z,27.554129,24.6302202,111.87122476477087
8.0.100-alpha.1.23075.12,7.0.100,arctic,Orleans-eda972a,2023-01-26T08:10:14.6372667Z,23.3343751,22.6278591,103.12232808626602
8.0.100-alpha.1.23075.12,7.0.100,cold,Orleans-eda972a,2023-01-26T08:10:14.6372667Z,17.0368444,16.1916087,105.2202082922125
8.0.100-alpha.1.23075.12,7.0.100,force,Orleans-eda972a,2023-01-26T08:10:14.6372667Z,6.8196543,6.8931922,98.93318076928132
8.0.100-alpha.1.23075.12,7.0.100,noop,Orleans-eda972a,2023-01-26T08:10:14.6372667Z,5.2349651,4.9646801,105.44415741912556
8.0.100-alpha.1.23075.12,7.0.100,warmup,LargeAppCPM-142722b,2023-01-26T08:14:34.2578454Z,630.0745633,115.1591463,547.1337566697471
8.0.100-alpha.1.23075.12,7.0.100,arctic,LargeAppCPM-142722b,2023-01-26T08:14:34.2578454Z,309.6650374,72.2196199,428.782424815836
8.0.100-alpha.1.23075.12,7.0.100,cold,LargeAppCPM-142722b,2023-01-26T08:14:34.2578454Z,293.9033206,56.0925685,523.9612455970882
8.0.100-alpha.1.23075.12,7.0.100,force,LargeAppCPM-142722b,2023-01-26T08:14:34.2578454Z,552.9579228,78.5696061,703.7809532813733
8.0.100-alpha.1.23075.12,7.0.100,noop,LargeAppCPM-142722b,2023-01-26T08:14:34.2578454Z,10.3880883,10.3837469,100.04180957068588
8.0.100-alpha.1.23075.12,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-26T16:16:13.2047081Z,733.0220703,147.3324455,497.52929017933116
8.0.100-alpha.1.23075.12,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-26T16:16:13.2047081Z,379.8010501,83.9976146,452.156947442648
8.0.100-alpha.1.23075.12,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-26T16:16:13.2047081Z,368.6868655,77.0644308,478.41379177486897
8.0.100-alpha.1.23075.12,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-26T16:16:13.2047081Z,698.8032433,122.7883942,569.111802343287
8.0.100-alpha.1.23075.12,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-26T16:16:13.2047081Z,26.5454092,25.7649909,103.02898729143351
8.0.100-alpha.1.23075.12,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-26T16:18:22.1778981Z,103.1131879,268.8824547,38.34879743828819
8.0.100-alpha.1.23075.12,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-26T16:18:22.1778981Z,95.4951554,97.7631747,97.68008832880098
8.0.100-alpha.1.23075.12,7.0.100,cold,NuGetClient-win-d76a117,2023-01-26T16:18:22.1778981Z,101.3316406,90.1746405,112.37265825307061
8.0.100-alpha.1.23075.12,7.0.100,force,NuGetClient-win-d76a117,2023-01-26T16:18:22.1778981Z,15.8174097,15.8467539,99.81482516744329
8.0.100-alpha.1.23075.12,7.0.100,noop,NuGetClient-win-d76a117,2023-01-26T16:18:22.1778981Z,11.1576515,10.4634697,106.634336600602
8.0.100-alpha.1.23075.12,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-26T16:10:06.7057792Z,27.2615294,27.2568578,100.01713917295338
8.0.100-alpha.1.23075.12,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-26T16:10:06.7057792Z,22.9623937,24.6146364,93.28755999824561
8.0.100-alpha.1.23075.12,6.0.400,cold,OrchardCore-5dbd92c,2023-01-26T16:10:06.7057792Z,19.6030033,19.7297043,99.3578160216015
8.0.100-alpha.1.23075.12,6.0.400,force,OrchardCore-5dbd92c,2023-01-26T16:10:06.7057792Z,13.6455101,12.1849213,111.98685460528989
8.0.100-alpha.1.23075.12,6.0.400,noop,OrchardCore-5dbd92c,2023-01-26T16:10:06.7057792Z,10.145954,8.7072427,116.5231560617921
